1/8/12 23:00,-9
1/9/12 0:00,-9.2
1/9/12 1:00,-9.8
1/9/12 2:00,-9
1/9/12 3:00,-8.8
1/9/12 4:00,-8.5
1/9/12 5:00,-8.4
1/9/12 6:00,-7.7
1/9/12 7:00,-6.8
1/9/12 8:00,-5.9
1/9/12 9:00,-5.4
1/9/12 10:00,-4.8
1/9/12 11:00,-3.7
1/9/12 12:00,-2.5
1/9/12 13:00,-1.7
1/9/12 14:00,-1.4
1/9/12 15:00,-1
1/9/12 16:00,-1.3
1/9/12 17:00,-1.4
1/9/12 18:00,-1
1/9/12 19:00,-1.1
1/9/12 20:00,-1.5
1/9/12 21:00,-1.7
1/9/12 22:00,-0.3
1/9/12 23:00,-0.2
1/10/12 0:00,2.5
1/10/12 1:00,2.3
1/10/12 2:00,1.4
1/10/12 3:00,1.6
1/10/12 4:00,1.2
1/10/12 5:00,0.8
1/10/12 6:00,0.7
1/10/12 7:00,1.5
1/10/12 8:00,1.2
1/10/12 9:00,1.6
1/10/12 10:00,2
1/10/12 11:00,2.6
1/10/12 12:00,1.4
1/10/12 13:00,0.7
1/10/12 14:00,-0.2
1/10/12 15:00,-1.4
1/10/12 16:00,-3.1
1/10/12 17:00,-4
1/10/12 18:00,-4.9
1/10/12 19:00,-5.7
1/10/12 20:00,-6.4
1/10/12 21:00,-6.6
1/10/12 22:00,-7.3
1/10/12 23:00,-8.6
1/11/12 0:00,-9.5
1/11/12 1:00,-10.7
1/11/12 2:00,-12
1/11/12 3:00,-12.7
1/11/12 4:00,-13.4
1/11/12 5:00,-13.9
1/11/12 6:00,-14.4
1/11/12 7:00,-14.4
1/11/12 8:00,-14.7
1/11/12 9:00,-14.3
1/11/12 10:00,-13.9
1/11/12 11:00,-13.4
1/11/12 12:00,-12.7
1/11/12 13:00,-12.2
1/11/12 14:00,-11.4
1/11/12 15:00,-11.6
1/11/12 16:00,-11.8
1/11/12 17:00,-11.9
1/11/12 18:00,-12
1/11/12 19:00,-11.8
1/11/12 20:00,-11.2
1/11/12 21:00,-11.2
1/11/12 22:00,-10.8
1/11/12 23:00,-10.7
1/12/12 0:00,-10
1/12/12 1:00,-9.8
1/12/12 2:00,-9.4
1/12/12 3:00,-9
1/12/12 4:00,-8.5
1/12/12 5:00,-8
1/12/12 6:00,-7.6
1/12/12 7:00,-7.3
1/12/12 8:00,-7.1
1/12/12 9:00,-6.8
1/12/12 10:00,-6.2
1/12/12 11:00,-6
1/12/12 12:00,-5.8
1/12/12 13:00,-5.8
1/12/12 14:00,-5.7
1/12/12 15:00,-5.2
1/12/12 16:00,-4.9
1/12/12 17:00,-5.1
1/12/12 18:00,-5.4
1/12/12 19:00,-5
1/12/12 20:00,-5
1/12/12 21:00,-4.7
1/12/12 22:00,-4.1
1/12/12 23:00,-4.6
1/13/12 0:00,-5.1
1/13/12 1:00,-5
1/13/12 2:00,-4.8
1/13/12 3:00,-4.5
1/13/12 4:00,-5
1/13/12 5:00,-5.1
1/13/12 6:00,-5.4
1/13/12 7:00,-5.1
1/13/12 8:00,-5.1
1/13/12 9:00,-5
1/13/12 10:00,-4.8
1/13/12 11:00,-4.8
1/13/12 12:00,-4.8
1/13/12 13:00,-4.9
1/13/12 14:00,-4.8
1/13/12 15:00,-4.3
1/13/12 16:00,-3.7
1/13/12 17:00,-2.9
1/13/12 18:00,-1.7
1/13/12 19:00,-2.5
1/13/12 20:00,-3.2
1/13/12 21:00,-4.8
1/13/12 22:00,-5.5
1/13/12 23:00,-7.6
1/14/12 0:00,-8.9
1/14/12 1:00,-9.7
1/14/12 2:00,-11.2
1/14/12 3:00,-12
1/14/12 4:00,-13.4
1/14/12 5:00,-14.3
1/14/12 6:00,-15.2
1/14/12 7:00,-16.8
1/14/12 8:00,-17.9
1/14/12 9:00,-18
1/14/12 10:00,-18
1/14/12 11:00,-17.8
1/14/12 12:00,-17.5
1/14/12 13:00,-17.1
1/14/12 14:00,-16.7
1/14/12 15:00,-16.7
1/14/12 16:00,-16.7
1/14/12 17:00,-17.4
1/14/12 18:00,-17.7
1/14/12 19:00,-18.3
1/14/12 20:00,-19.6
1/14/12 21:00,-20
1/14/12 22:00,-19.9
1/14/12 23:00,-20.3
1/15/12 0:00,-21.2
1/15/12 1:00,-21.1
1/15/12 2:00,-21.4
1/15/12 3:00,-20.7
1/15/12 4:00,-21
1/15/12 5:00,-21.3
1/15/12 6:00,-23.2
1/15/12 7:00,-22.8
1/15/12 8:00,-23.3
1/15/12 9:00,-22.2
1/15/12 10:00,-20.6
1/15/12 11:00,-19.3
1/15/12 12:00,-18
1/15/12 13:00,-16.8
1/15/12 14:00,-16
1/15/12 15:00,-15.4
1/15/12 16:00,-15.1
1/15/12 17:00,-16.2
1/15/12 18:00,-16.3
1/15/12 19:00,-16.3
1/15/12 20:00,-16.7
1/15/12 21:00,-16.9
1/15/12 22:00,-16.9
1/15/12 23:00,-16.9
1/16/12 0:00,-17.1
1/16/12 1:00,-17.8
1/16/12 2:00,-18.5
1/16/12 3:00,-19.2
1/16/12 4:00,-18.7
1/16/12 5:00,-19.1
1/16/12 6:00,-18.7
1/16/12 7:00,-17.9
1/16/12 8:00,-17.9
1/16/12 9:00,-14.4
1/16/12 10:00,-13.6
1/16/12 11:00,-12.7
1/16/12 12:00,-10.7
1/16/12 13:00,-10.1
1/16/12 14:00,-9
1/16/12 15:00,-8
1/16/12 16:00,-7.1
1/16/12 17:00,-7.6
1/16/12 18:00,-12.5
1/16/12 19:00,-14.8
1/16/12 20:00,-14
1/16/12 21:00,-12.9
1/16/12 22:00,-12.2
1/16/12 23:00,-11.5
1/17/12 0:00,-10.8
1/17/12 1:00,-10.4
1/17/12 2:00,-9.7
1/17/12 3:00,-9.2
1/17/12 4:00,-9
1/17/12 5:00,-8.3
1/17/12 6:00,-7.7
1/17/12 7:00,-7.5
1/17/12 8:00,-7.4
1/17/12 9:00,-7
1/17/12 10:00,-6.5
1/17/12 11:00,-6.1
1/17/12 12:00,-5.3
1/17/12 13:00,-5.1
1/17/12 14:00,-4.3
1/17/12 15:00,-3.7
1/17/12 16:00,-3.5
1/17/12 17:00,-3.6
1/17/12 18:00,-3.5
1/17/12 19:00,-3.3
1/17/12 20:00,-3.6
1/17/12 21:00,-2.9
1/17/12 22:00,-1.6
1/17/12 23:00,-0.6
1/18/12 0:00,2.1
1/18/12 1:00,3.7
1/18/12 2:00,0.5
1/18/12 3:00,-3.5
1/18/12 4:00,-6.1
1/18/12 5:00,-7.7
1/18/12 6:00,-8.5
1/18/12 7:00,-9.8
1/18/12 8:00,-10.9
1/18/12 9:00,-11.2
1/18/12 10:00,-11.2
1/18/12 11:00,-11.1
1/18/12 12:00,-11
1/18/12 13:00,-10.6
1/18/12 14:00,-10.3
1/18/12 15:00,-10.4
1/18/12 16:00,-10.6
1/18/12 17:00,-11.3
1/18/12 18:00,-12
1/18/12 19:00,-12.7
1/18/12 20:00,-13.4
1/18/12 21:00,-13.7
1/18/12 22:00,-14.2
1/18/12 23:00,-14.9
1/19/12 0:00,-16.6
1/19/12 1:00,-15.2
1/19/12 2:00,-14.3
1/19/12 3:00,-18
1/19/12 4:00,-15.4
1/19/12 5:00,-16.6
1/19/12 6:00,-15.3
1/19/12 7:00,-14.6
1/19/12 8:00,-13.7
1/19/12 9:00,-12.7
1/19/12 10:00,-11.7
1/19/12 11:00,-11
1/19/12 12:00,-8.8
1/19/12 13:00,-7.3
1/19/12 14:00,-7
1/19/12 15:00,-6.7
1/19/12 16:00,-6.7
1/19/12 17:00,-6.9
1/19/12 18:00,-5
1/19/12 19:00,-3.6
1/19/12 20:00,-3.7
1/19/12 21:00,-5
1/19/12 22:00,-4.2
1/19/12 23:00,-4.1
1/20/12 0:00,-4.1
1/20/12 1:00,-4.1
1/20/12 2:00,-3.9
1/20/12 3:00,-4.8
1/20/12 4:00,-6
1/20/12 5:00,-6.3
1/20/12 6:00,-7.6
1/20/12 7:00,-8.6
1/20/12 8:00,-10.4
1/20/12 9:00,-12.2
1/20/12 10:00,-13.7
1/20/12 11:00,-14.2
1/20/12 12:00,-15.2
1/20/12 13:00,-15.8
1/20/12 14:00,-15.5
1/20/12 15:00,-15
1/20/12 16:00,-14.8
1/20/12 17:00,-15.4
1/20/12 18:00,-15.9
1/20/12 19:00,-16.3
1/20/12 20:00,-16.9
1/20/12 21:00,-18.5
1/20/12 22:00,-18.1
1/20/12 23:00,-17.4
1/21/12 0:00,-16.4
1/21/12 1:00,-16.1
1/21/12 2:00,-15.3
1/21/12 3:00,-15.9
1/21/12 4:00,-15.3
1/21/12 5:00,-14.8
1/21/12 6:00,-14.3
1/21/12 7:00,-13.9
1/21/12 8:00,-14
1/21/12 9:00,-15.9
1/21/12 10:00,-16.3
1/21/12 11:00,-15.9
1/21/12 12:00,-14.6
1/21/12 13:00,-13.4
1/21/12 14:00,-12.5
1/21/12 15:00,-11.8
1/21/12 16:00,-11.6
1/21/12 17:00,-12.1
1/21/12 18:00,-13
1/21/12 19:00,-13.4
1/21/12 20:00,-18.5
1/21/12 21:00,-16
1/21/12 22:00,-17.6
1/21/12 23:00,-17.4
1/22/12 0:00,-18.3
1/22/12 1:00,-17.5
1/22/12 2:00,-18.5
1/22/12 3:00,-18.4
1/22/12 4:00,-17.2
1/22/12 5:00,-19.5
1/22/12 6:00,-19
1/22/12 7:00,-18.6
1/22/12 8:00,-18.5
1/22/12 9:00,-16.2
1/22/12 10:00,-14.5
1/22/12 11:00,-13
1/22/12 12:00,-11.5
1/22/12 13:00,-11.2
1/22/12 14:00,-9.4
1/22/12 15:00,-8.7
1/22/12 16:00,-8
1/22/12 17:00,-9.5
1/22/12 18:00,-10.4
1/22/12 19:00,-10.4
1/22/12 20:00,-12.3
1/22/12 21:00,-12.9
1/22/12 22:00,-13.2
1/22/12 23:00,-13.3
1/23/12 0:00,-12.9
1/23/12 1:00,-12.9
1/23/12 2:00,-13.2
1/23/12 3:00,-12.1
1/23/12 4:00,-11.2
1/23/12 5:00,-9.9
1/23/12 6:00,-8.8
1/23/12 7:00,-8.1
1/23/12 8:00,-7.2
1/23/12 9:00,-4.9
1/23/12 10:00,-3.6
1/23/12 11:00,1.2
1/23/12 12:00,2.3
1/23/12 13:00,2.5
1/23/12 14:00,2.7
1/23/12 15:00,2.7
1/23/12 16:00,3.1
1/23/12 17:00,3.1
1/23/12 18:00,3
1/23/12 19:00,3.2
1/23/12 20:00,2.9
1/23/12 21:00,3.3
1/23/12 22:00,3.6
1/23/12 23:00,4
1/24/12 0:00,3.5
1/24/12 1:00,3.1
1/24/12 2:00,3.1
1/24/12 3:00,5
1/24/12 4:00,4.2
1/24/12 5:00,3.7
1/24/12 6:00,3.4
1/24/12 7:00,2.9
1/24/12 8:00,3
1/24/12 9:00,2.9
1/24/12 10:00,3
1/24/12 11:00,3.1
1/24/12 12:00,3.2
1/24/12 13:00,2.8
1/24/12 14:00,2.4
1/24/12 15:00,1.9
1/24/12 16:00,1.7
1/24/12 17:00,1.6
1/24/12 18:00,1.5
1/24/12 19:00,1.5
1/24/12 20:00,1.3
1/24/12 21:00,1.1
1/24/12 22:00,1.1
1/24/12 23:00,1
1/25/12 0:00,0.5
1/25/12 1:00,-0.1
1/25/12 2:00,-0.4
1/25/12 3:00,-0.5
1/25/12 4:00,-0.7
1/25/12 5:00,-1.7
1/25/12 6:00,-2.8
1/25/12 7:00,-3.9
1/25/12 8:00,-4.7
1/25/12 9:00,-5.2
1/25/12 10:00,-5.3
1/25/12 11:00,-5.3
1/25/12 12:00,-5
1/25/12 13:00,-4.7
1/25/12 14:00,-4.5
1/25/12 15:00,-4.4
1/25/12 16:00,-4.4
1/25/12 17:00,-4.8
1/25/12 18:00,-5.1
1/25/12 19:00,-5.4
1/25/12 20:00,-4.9
1/25/12 21:00,-5.4
1/25/12 22:00,-5.5
1/25/12 23:00,-5.4
1/26/12 0:00,-5.9
1/26/12 1:00,-7
1/26/12 2:00,-8.2
1/26/12 3:00,-8.1
1/26/12 4:00,-8.5
1/26/12 5:00,-9
1/26/12 6:00,-11.2
1/26/12 7:00,-10.6
1/26/12 8:00,-9.2
1/26/12 9:00,-7.9
1/26/12 10:00,-5.7
1/26/12 11:00,-5
1/26/12 12:00,-4.6
1/26/12 13:00,-4
1/26/12 14:00,-3.4
1/26/12 15:00,-3
1/26/12 16:00,-3.8
1/26/12 17:00,-4.3
1/26/12 18:00,-4.7
1/26/12 19:00,-4.5
1/26/12 20:00,-4.6
1/26/12 21:00,-5.2
1/26/12 22:00,-5.3
1/26/12 23:00,-5.8
1/27/12 0:00,-5.7
1/27/12 1:00,-5.5
1/27/12 2:00,-5.5
1/27/12 3:00,-5.3
1/27/12 4:00,-4.9
1/27/12 5:00,-4
1/27/12 6:00,-2.1
1/27/12 7:00,-0.8
1/27/12 8:00,0.3
1/27/12 9:00,0.7
1/27/12 10:00,0.6
1/27/12 11:00,0.7
1/27/12 12:00,0.7
1/27/12 13:00,0.7
1/27/12 14:00,0.5
1/27/12 15:00,0.3
1/27/12 16:00,-0.3
1/27/12 17:00,-0.6
1/27/12 18:00,-0.3
1/27/12 19:00,0.1
1/27/12 20:00,-0.7
1/27/12 21:00,-1.3
1/27/12 22:00,-1.5
1/27/12 23:00,-1.6
1/28/12 0:00,-1.5
1/28/12 1:00,-0.2
1/28/12 2:00,0.2
1/28/12 3:00,0.4
1/28/12 4:00,0.1
1/28/12 5:00,0.3
1/28/12 6:00,-1.7
1/28/12 7:00,-1.2
1/28/12 8:00,-2.1
1/28/12 9:00,-1.6
1/28/12 10:00,-1.1
1/28/12 11:00,-0.6
1/28/12 12:00,-0.3
1/28/12 13:00,0.9
1/28/12 14:00,1.2
1/28/12 15:00,1.2
1/28/12 16:00,1.4
1/28/12 17:00,1.2
1/28/12 18:00,1.6
1/28/12 19:00,2.2
1/28/12 20:00,1.7
1/28/12 21:00,2.1
1/28/12 22:00,2.3
1/28/12 23:00,1.2
1/29/12 0:00,1.5
1/29/12 1:00,0.9
1/29/12 2:00,0.3
1/29/12 3:00,-0.2
1/29/12 4:00,-0.9
1/29/12 5:00,-1.5
1/29/12 6:00,-2
1/29/12 7:00,-1.9
1/29/12 8:00,-2.2
1/29/12 9:00,-2.1
1/29/12 10:00,-1.8
1/29/12 11:00,-0.8
1/29/12 12:00,0.1
1/29/12 13:00,0.5
1/29/12 14:00,0.4
1/29/12 15:00,0.2
1/29/12 16:00,0.7
1/29/12 17:00,-0.7
1/29/12 18:00,-1.1
1/29/12 19:00,-1.6
1/29/12 20:00,-2
1/29/12 21:00,-1.7
1/29/12 22:00,-2.3
1/29/12 23:00,-3.4
1/30/12 0:00,-3.7
1/30/12 1:00,-4.4
1/30/12 2:00,-5.1
1/30/12 3:00,-6.1
1/30/12 4:00,-7.7
1/30/12 5:00,-7.9
1/30/12 6:00,-8.9
1/30/12 7:00,-9.8
1/30/12 8:00,-10.5
1/30/12 9:00,-9.5
1/30/12 10:00,-8.8
1/30/12 11:00,-7.7
1/30/12 12:00,-7
1/30/12 13:00,-7.5
1/30/12 14:00,-6.7
1/30/12 15:00,-6.9
1/30/12 16:00,-7.3
1/30/12 17:00,-7.4
1/30/12 18:00,-7.4
1/30/12 19:00,-8.8
1/30/12 20:00,-9.5
1/30/12 21:00,-8.4
1/30/12 22:00,-7.8
1/30/12 23:00,-8.6
1/31/12 0:00,-7
1/31/12 1:00,-7.1
1/31/12 2:00,-6.5
1/31/12 3:00,-6.8
1/31/12 4:00,-7.1
1/31/12 5:00,-7.1
1/31/12 6:00,-7
1/31/12 7:00,-9.6
1/31/12 8:00,-9.8
1/31/12 9:00,-10.1
1/31/12 10:00,-9.7
1/31/12 11:00,-9.3
1/31/12 12:00,-8.6
1/31/12 13:00,-8.3
1/31/12 14:00,-8.4
1/31/12 15:00,-8.2
1/31/12 16:00,-8
1/31/12 17:00,-7.7
1/31/12 18:00,-7.8
1/31/12 19:00,-7.7
1/31/12 20:00,-7.4
1/31/12 21:00,-7.1
1/31/12 22:00,-7.1
1/31/12 23:00,-6.8
